,도로명,링크아이디,시점명,종점명,거리,차선수,평균속도,좌표
3165,압구정로,1220036100,압구정역,성수대교남단교차로,526.0,2.0,18.766308867767535,"LINESTRING(202515.883175 447518.963, 202681.947165 447624.285051, 202748.883904 447665.350158, 202784.480327 447682.555547, 202870.719165 447719.505479, 202952.885848 447733.782659, 202986.301521 447737.250098)"
3166,압구정로,1220036200,성수대교남단교차로,압구정로데오역,631.0,2.0,24.23412007168459,"LINESTRING(202986.004544 447737.226716, 203022.848126 447739.208681, 203064.309604 447736.768215, 203116.933439 447731.363779, 203166.302714 447722.035394, 203230.489978 447704.755989, 203303.930905 447682.973082, 203457.782547 447633.381293, 203596.2736 447590.22104)"
3167,압구정로,1220036300,압구정로데오역,성수대교남단교차로,636.0,2.0,20.535504352278547,"LINESTRING(203599.84399 447601.67758, 203461.408575 447644.820494, 203307.4783 447694.437629, 203233.756354 447716.303887, 203168.980287 447733.7418, 203118.663486 447743.249222, 203065.27559 447748.732125, 203022.878479 447751.227664, 202985.359947 447749.209391)"
3168,약령시로,1050013500,삼일교,안암오거리,555.0,1.0,22.133521081349205,"LINESTRING(203174.678058 453705.117109, 202652.413839 453686.092535, 202648.048205 453699.586312, 202635.745055 453712.683213)"
3169,약령시로,1050013600,안암오거리,삼일교,576.0,1.0,17.02149646377368,"LINESTRING(202616.298141 453642.039322, 202633.3638 453648.389334, 202644.873199 453659.898732, 202651.620087 453676.567516, 203175.11746 453693.125157)"
3170,약령시로,1050013700,제기사거리,삼일교,235.0,2.0,14.309933675755248,"LINESTRING(203409.748692 453716.958614, 203339.202858 453713.405091, 203268.657023 453709.851567, 203174.595911 453705.113535)"
3171,약령시로,1050013800,삼일교,제기사거리,235.0,2.0,16.26912488799283,"LINESTRING(203175.199607 453693.128731, 203245.745442 453696.682254, 203316.291276 453700.235778, 203410.352389 453704.97381)"
3172,약령시로,1050013900,동대문경찰서,제기사거리,500.0,2.0,16.35588365655402,"LINESTRING(203908.918327 453737.627508, 203759.183524 453731.427578, 203609.448721 453725.227648, 203409.802317 453716.961075)"
3173,약령시로,1050014000,제기사거리,동대문경찰서,500.0,1.0,19.483233830965187,"LINESTRING(203410.298764 453704.971349, 203560.033567 453711.171279, 203709.76837 453717.371208, 203909.414774 453725.637782)"
3174,약령시로,1050014100,동대문경찰서,동대문세무서,387.0,1.0,21.0774576452893,"LINESTRING(203910.605771 453725.807815, 204095.389479 453771.464842, 204112.270609 453770.624722, 204126.356724 453764.732897, 204137.456324 453756.024729, 204242.577369 453649.04527)"
3175,약령시로,1050014200,동대문세무서,동대문경찰서,399.0,1.0,17.66259336597542,"LINESTRING(204251.136669 453657.455881, 204145.472757 453764.987805, 204132.485791 453775.176702, 204114.964112 453782.505526, 204094.223826 453783.537704, 203907.72733 453737.457475)"
3176,양녕로,1190001900,상도역,신상도초교,572.0,1.0,26.843597718253967,"LINESTRING(195371.728444 444862.640003, 195276.803487 444798.147743, 195221.10283 444724.184052, 195182.351645 444666.555928, 195091.287812 444491.325615, 195045.956067 444404.517135)"
3177,양녕로,1190002000,신상도초교,상도역,567.0,1.0,23.535702124936,"LINESTRING(195057.0344 444399.905135, 195096.062233 444488.723292, 195186.734305 444663.199757, 195224.878776 444719.925616, 195281.565996 444788.622724, 195378.651054 444852.838091)"
3178,양녕로,1190002900,상도터널,상도역,292.0,3.0,19.37100175211214,"LINESTRING(195586.645833 445053.115187, 195565.126734 445010.576464, 195534.13157 444977.337376, 195371.728444 444862.640003)"
3179,양녕로,1190003000,상도역,상도터널,298.0,3.0,27.796717565924226,"LINESTRING(195378.651054 444852.838091, 195542.064433 444968.248956, 195575.065324 445003.638978, 195597.353696 445047.698392)"
3180,양녕로,1190004300,노들역,상도터널,937.0,2.0,35.07781878040194,"LINESTRING(195955.578537 445913.673711, 195932.924696 445864.758457, 195910.989196 445825.087844, 195815.235225 445603.517722, 195717.073528 445366.405301, 195627.318788 445156.714584, 195586.415286 445052.60078)"
3181,양녕로,1190004400,상도터널,노들역,936.0,2.0,39.283728686635946,"LINESTRING(195597.584244 445048.212798, 195638.421723 445152.158551, 195728.133584 445361.749091, 195826.287287 445598.842203, 195921.773084 445819.791783, 195943.633561 445859.326715, 195966.46747 445908.630782)"
3182,양녕로,1190005500,한강대교남단교차로,노들역,188.0,5.0,28.309150049603176,"LINESTRING(196112.530416 446021.050695, 196098.488775 446003.957893, 196078.733874 445985.891744, 196032.968608 445948.844741, 195989.097637 445924.166271, 195959.603007 445916.981793)"
3183,양녕로,1190005600,노들역,한강대교남단교차로,196.0,5.0,28.961644849270353,"LINESTRING(195962.442999 445905.3227, 195993.541873 445912.89795, 196039.733068 445938.881601, 196086.565275 445976.792293, 196107.218273 445995.679765, 196121.802831 446013.433458)"
3184,양녕로,1190007500,한강대교북단교차로,한강대교남단교차로,1096.0,4.0,37.064297691052225,"LINESTRING(196621.390188 446993.143932, 196609.758222 446972.477161, 196598.192431 446950.42853, 196580.594387 446917.630417, 196478.645887 446696.975147, 196378.091824 446485.874766, 196281.973218 446323.515924, 196112.840145 446022.803685)"
3185,양녕로,1190007600,한강대교남단교차로,한강대교북단교차로,1098.0,4.0,31.301131200396828,"LINESTRING(196123.299312 446016.921014, 196292.367141 446317.51725, 196388.693197 446480.226507, 196489.509869 446691.878203, 196593.398082 446915.456028, 196631.95072 446988.951467)"
3186,양녕로,1200005300,현대시장입구,KT관악지점,96.0,2.0,14.235944716461855,"LINESTRING(195257.348059 442600.911472, 195253.838995 442571.31047, 195250.329932 442541.709467, 195245.92059 442505.846309)"
3187,양녕로,1200005400,KT관악지점,현대시장입구,96.0,2.0,15.08319021217358,"LINESTRING(195257.852548 442503.882361, 195261.076804 442530.429813, 195264.585868 442560.030815, 195269.264619 442599.498818)"
3188,양녕로,1200008100,현대시장,현대시장입구,455.0,2.0,18.507127776177676,"LINESTRING(195303.110213 443052.727501, 195305.413736 443028.938375, 195301.26077 442950.658883, 195257.35308 442600.952612)"
3189,양녕로,1200008200,현대시장입구,현대시장,457.0,2.0,15.539007888504866,"LINESTRING(195269.259598 442599.457678, 195313.221053 442949.592167, 195317.444505 443029.200246, 195315.054348 443053.884063)"
3190,양녕로,1200012300,신상도초교,현대시장,1459.0,2.0,20.325072164618536,"LINESTRING(195045.956067 444404.517135, 194961.01239 444200.476706, 194956.719575 444179.47979, 194937.403173 444064.39418, 194929.069242 443998.159068, 194926.377466 443979.89674, 194925.971977 443963.03202, 194928.70294 443939.898269, 194952.274164 443858.613686, 195062.957291 443542.399105, 195144.693934 443424.713358, 195212.18646 443329.307168, 195223.705807 443307.075069, 195231.894298 443286.488276, 195238.115845 443260.396347, 195264.821636 443135.567637, 195272.296756 443116.774998, 195280.562162 443100.374189, 195298.009629 443071.665143, 195303.282494 443051.768745)"
3191,양녕로,1200012400,현대시장,신상도초교,1451.0,2.0,26.312406850038403,"LINESTRING(195314.882066 443054.842818, 195309.164977 443076.41543, 195291.064075 443106.199676, 195283.251244 443121.702454, 195276.344949 443139.065051, 195249.82104 443263.043606, 195243.36561 443290.116395, 195234.635345 443312.065269, 195222.46064 443335.562194, 195154.520382 443431.60129, 195073.744317 443547.90398, 194963.708343 443862.269687, 194940.504046 443942.288934, 194937.988958 443963.594032, 194938.356338 443978.873783, 194940.959504 443996.534934, 194949.278486 444062.651238, 194968.518896 444177.284095, 194972.536737 444196.936063, 195057.0344 444399.905135)"
3192,양산로(송파),1230008900,거여역,송파공고앞,232.0,3.0,27.98188800883257,"LINESTRING(212761.096735 443744.135297, 212728.103769 443638.642025, 212692.866764 443522.272833)"
3193,양산로(송파),1230009000,송파공고앞,거여역,232.0,3.0,17.338430827572964,"LINESTRING(212704.351779 443518.795129, 212739.572986 443635.112149, 212772.549681 443740.553394)"
3194,양산로(영등포),1180026200,영등포경남아파트,영등포시장역,300.0,1.0,13.732466717869944,"LINESTRING(191318.246128 447080.493308, 191406.670747 447063.384563, 191495.095367 447046.275817, 191612.994859 447023.464155)"
3195,양산로(영등포),1180026300,영등포시장역,영등포경남아파트,300.0,1.0,15.045928091397847,"LINESTRING(191615.27439 447035.245655, 191526.849771 447052.354401, 191438.425152 447069.463147, 191320.525659 447092.274808)"
3196,양산로(영등포),1180027200,영등포구청역,영등포경남아파트,501.0,1.0,16.918705877176137,"LINESTRING(190826.626272 447176.03923, 190974.110755 447147.375739, 191121.595239 447118.712248, 191318.241216 447080.494261)"
3197,양산로(영등포),1180027300,영등포경남아파트,영등포구청역,501.0,1.0,16.810447796658988,"LINESTRING(191320.530571 447092.273856, 191173.046088 447120.937346, 191025.561605 447149.600837, 190828.915627 447187.818825)"
