SOLDDATE,TEMP,HUM,REGION_U
2018-01-19,1.1,68.5,경상남도
2018-01-20,0.4,70.3,경상남도
2018-01-21,1.3,66.3,경상남도
2018-01-22,3.9,65.9,경상남도
2018-01-23,-2.3,43.1,경상남도
2018-01-24,-6.7,40.3,경상남도
2018-01-25,-6.1,36.0,경상남도
2018-01-26,-7.1,41.5,경상남도
2018-01-27,-5.8,50.1,경상남도
2018-01-28,0.5,38.6,경상남도
2018-01-29,-3.6,40.8,경상남도
2018-01-30,-5.1,53.3,경상남도
2018-01-31,-1.3,57.5,경상남도
2018-02-01,-1.2,50.4,경상남도
2018-02-02,-2.9,49.3,경상남도
2018-02-03,-3.3,44.4,경상남도
2018-02-04,-4.9,37.0,경상남도
2018-02-05,-5.9,41.8,경상남도
2018-02-06,-5.8,37.1,경상남도
2018-02-07,-6.0,48.4,경상남도
2018-02-08,-4.4,47.0,경상남도
2018-02-09,3.1,51.0,경상남도
2018-02-10,3.8,47.8,경상남도
2018-02-11,-1.3,42.5,경상남도
2018-02-12,-1.0,44.9,경상남도
2018-02-13,1.2,44.9,경상남도
2018-02-14,5.8,64.6,경상남도
2018-02-15,4.6,41.9,경상남도
2018-02-16,3.0,34.1,경상남도
2018-02-17,2.7,28.0,경상남도
2018-02-18,2.6,32.0,경상남도
2018-02-19,5.2,36.9,경상남도
2018-02-20,4.1,43.6,경상남도
2018-02-21,1.8,33.3,경상남도
2018-02-22,-0.1,42.9,경상남도
2018-02-23,3.2,61.3,경상남도
2018-02-24,5.6,63.0,경상남도
2018-02-25,5.7,67.8,경상남도
2018-02-26,4.3,57.6,경상남도
2018-02-27,6.2,62.3,경상남도
2018-02-28,6.0,83.3,경상남도
2018-03-01,6.1,48.1,경상남도
2018-03-02,4.0,44.4,경상남도
2018-03-03,7.3,67.1,경상남도
2018-03-04,10.8,86.9,경상남도
2018-03-05,7.1,84.1,경상남도
2018-03-06,6.5,62.6,경상남도
2018-03-07,4.8,78.0,경상남도
2018-03-08,4.4,89.4,경상남도
2018-03-09,5.6,78.3,경상남도
2018-03-10,6.9,70.5,경상남도
2018-03-11,6.7,62.9,경상남도
2018-03-12,8.8,67.8,경상남도
2018-03-13,11.7,68.0,경상남도
2018-03-14,14.5,71.4,경상남도
2018-03-15,14.4,94.0,경상남도
2018-03-16,6.1,74.5,경상남도
2018-03-17,4.8,68.9,경상남도
2018-03-18,6.9,85.5,경상남도
2018-03-19,9.3,89.1,경상남도
2018-03-20,5.9,60.9,경상남도
2018-03-21,2.3,87.4,경상남도
2018-03-22,6.2,64.3,경상남도
2018-03-23,6.7,67.3,경상남도
2018-03-24,9.9,61.1,경상남도
2018-03-25,11.6,60.9,경상남도
2018-03-26,11.9,57.0,경상남도
2018-03-27,13.4,59.1,경상남도
2018-03-28,15.0,59.9,경상남도
2018-03-29,14.7,67.0,경상남도
2018-03-30,12.8,61.4,경상남도
2018-03-31,13.5,56.8,경상남도
2018-04-01,15.7,66.8,경상남도
2018-04-02,17.3,72.4,경상남도
2018-04-03,18.4,72.6,경상남도
2018-04-04,13.3,90.6,경상남도
2018-04-05,9.2,92.3,경상남도
2018-04-06,10.1,65.6,경상남도
2018-04-07,5.7,46.4,경상남도
2018-04-08,8.5,54.8,경상남도
2018-04-09,13.0,56.5,경상남도
2018-04-10,14.3,70.0,경상남도
2018-04-11,19.2,44.5,경상남도
2018-04-12,14.6,41.0,경상남도
2018-04-13,12.7,46.1,경상남도
2018-04-14,10.2,86.0,경상남도
2018-04-15,12.6,58.5,경상남도
2018-04-16,11.5,64.0,경상남도
2018-04-17,13.1,66.3,경상남도
2018-04-18,13.9,62.6,경상남도
2018-04-19,15.2,57.4,경상남도
2018-04-20,17.7,55.0,경상남도
2018-04-21,17.9,57.8,경상남도
2018-04-22,16.9,82.9,경상남도
2018-04-23,11.4,93.0,경상남도
2018-04-24,12.6,84.8,경상남도
2018-04-25,13.3,57.4,경상남도
2018-04-26,14.6,64.1,경상남도
2018-04-27,15.8,63.3,경상남도
2018-04-28,16.2,69.5,경상남도
2018-04-29,15.8,69.4,경상남도
2018-04-30,18.8,72.4,경상남도
2018-05-01,17.7,80.4,경상남도
2018-05-02,16.8,85.8,경상남도
2018-05-03,13.8,48.8,경상남도
2018-05-04,14.7,43.3,경상남도
2018-05-05,17.8,50.5,경상남도
2018-05-06,17.1,91.8,경상남도
2018-05-07,16.0,90.0,경상남도
2018-05-08,14.9,67.8,경상남도
2018-05-09,14.7,62.6,경상남도
2018-05-10,16.9,64.0,경상남도
2018-05-11,17.0,61.8,경상남도
2018-05-12,17.4,79.1,경상남도
2018-05-13,20.4,75.8,경상남도
2018-05-14,19.8,67.6,경상남도
2018-05-15,22.4,68.8,경상남도
2018-05-16,22.8,88.5,경상남도
2018-05-17,23.9,84.1,경상남도
2018-05-18,21.9,84.0,경상남도
2018-05-19,15.6,66.6,경상남도
2018-05-20,14.9,64.1,경상남도
2018-05-21,17.2,69.5,경상남도
2018-05-22,18.5,71.9,경상남도
2018-05-23,19.6,66.9,경상남도
2018-05-24,19.6,58.4,경상남도
2018-05-25,19.4,58.4,경상남도
2018-05-26,20.5,59.8,경상남도
2018-05-27,21.2,66.5,경상남도
2018-05-28,20.4,82.6,경상남도
2018-05-29,22.7,77.1,경상남도
2018-05-30,22.5,81.3,경상남도
2018-05-31,20.4,60.4,경상남도
2018-06-01,21.9,62.1,경상남도
2018-06-02,24.1,59.9,경상남도
2018-06-03,23.4,61.9,경상남도
2018-06-04,23.2,63.6,경상남도
2018-06-05,21.0,79.8,경상남도
2018-06-06,23.0,70.1,경상남도
2018-06-07,24.7,63.9,경상남도
2018-06-08,24.3,67.6,경상남도
2018-06-09,22.4,65.0,경상남도
2018-06-10,20.1,71.1,경상남도
2018-06-11,18.2,84.8,경상남도
2018-06-12,0.0,0.0,경상남도
2018-06-13,20.6,74.8,경상남도
2018-06-14,21.1,71.8,경상남도
2018-06-15,19.5,66.5,경상남도
2018-06-16,20.3,66.1,경상남도
2018-06-17,21.2,73.1,경상남도
2018-06-18,23.7,70.3,경상남도
2018-06-19,22.2,82.5,경상남도
2018-06-20,23.6,74.1,경상남도
2018-06-21,24.5,61.8,경상남도
2018-06-22,23.5,64.4,경상남도
2018-06-23,23.6,67.0,경상남도
2018-06-24,26.1,64.4,경상남도
2018-06-25,26.2,65.1,경상남도
2018-06-26,24.0,81.9,경상남도
2018-06-27,26.0,79.8,경상남도
2018-06-28,22.9,90.0,경상남도
2018-06-29,25.1,82.1,경상남도
2018-06-30,21.8,94.3,경상남도
2018-07-01,24.5,85.6,경상남도
2018-07-02,25.5,87.1,경상남도
2018-07-03,23.8,89.0,경상남도
2018-07-04,27.2,77.6,경상남도
2018-07-05,24.1,91.9,경상남도
2018-07-06,21.7,81.9,경상남도
2018-07-07,21.5,68.9,경상남도
2018-07-08,20.9,74.5,경상남도
2018-07-09,20.1,92.3,경상남도
2018-07-10,24.6,86.5,경상남도
2018-07-11,27.3,77.8,경상남도
2018-07-12,28.3,76.5,경상남도
2018-07-13,28.8,76.8,경상남도
2018-07-14,29.3,74.8,경상남도
2018-07-15,29.5,72.3,경상남도
2018-07-16,28.9,73.3,경상남도
2018-07-17,28.7,72.3,경상남도
2018-07-18,29.2,71.6,경상남도
2018-07-19,28.7,73.3,경상남도
2018-07-20,29.3,72.0,경상남도
2018-07-21,29.5,71.5,경상남도
2018-07-22,28.4,75.3,경상남도
2018-07-23,29.6,69.5,경상남도
2018-07-24,30.0,70.5,경상남도
2018-07-25,30.6,70.0,경상남도
2018-07-26,31.2,69.4,경상남도
2018-07-27,30.7,72.8,경상남도
2018-07-28,29.6,77.3,경상남도
2018-07-29,29.9,63.8,경상남도
2018-07-30,28.2,77.3,경상남도
2018-07-31,29.0,69.4,경상남도
2018-08-01,29.2,69.9,경상남도
2018-08-02,29.4,70.4,경상남도
2018-08-03,29.1,70.9,경상남도
2018-08-04,30.3,72.3,경상남도
2018-08-05,30.4,68.5,경상남도
2018-08-06,30.2,70.3,경상남도
2018-08-07,28.4,80.0,경상남도
2018-08-08,28.5,77.6,경상남도
2018-08-09,28.8,78.1,경상남도
2018-08-10,26.8,89.6,경상남도
2018-08-11,26.3,85.6,경상남도
2018-08-12,27.3,82.1,경상남도
2018-08-13,29.2,74.6,경상남도
2018-08-14,28.6,74.1,경상남도
2018-08-15,28.0,78.1,경상남도
2018-08-16,25.9,84.0,경상남도
2018-08-17,23.9,68.9,경상남도
2018-08-18,23.2,73.9,경상남도
2018-08-19,24.2,74.5,경상남도
2018-08-20,24.8,72.0,경상남도
2018-08-21,26.4,70.9,경상남도
2018-08-22,28.9,69.3,경상남도
2018-08-23,26.1,87.4,경상남도
2018-08-24,28.1,72.4,경상남도
2018-08-25,24.3,86.5,경상남도
2018-08-26,21.5,95.6,경상남도
2018-08-27,23.1,95.4,경상남도
2018-08-28,27.0,81.6,경상남도
2018-08-29,27.1,77.9,경상남도
2018-08-30,27.4,80.4,경상남도
2018-08-31,25.1,86.0,경상남도
2018-09-01,22.9,84.5,경상남도
2018-09-02,22.0,84.4,경상남도
2018-09-03,23.7,93.0,경상남도
2018-09-04,23.9,77.5,경상남도
2018-09-05,22.7,73.1,경상남도
2018-09-06,21.9,79.9,경상남도
2018-09-07,21.6,81.3,경상남도
2018-09-08,18.4,83.5,경상남도
2018-09-09,20.7,76.4,경상남도
2018-09-10,20.8,66.6,경상남도
2018-09-11,19.4,72.4,경상남도
2018-09-12,21.4,78.4,경상남도
2018-09-13,20.6,91.4,경상남도
2018-09-14,21.8,94.1,경상남도
2018-09-15,22.3,93.9,경상남도
2018-09-16,23.9,83.6,경상남도
2018-09-17,23.0,82.0,경상남도
2018-09-18,22.7,79.1,경상남도
2018-09-19,21.1,83.8,경상남도
2018-09-20,20.4,94.3,경상남도
2018-09-21,19.6,95.0,경상남도
2018-09-22,20.0,83.6,경상남도
2018-09-23,19.2,80.1,경상남도
2018-09-24,16.3,82.6,경상남도
2018-09-25,17.0,76.1,경상남도
2018-09-26,17.7,72.4,경상남도
2018-09-27,16.6,76.0,경상남도
2018-09-28,17.3,78.1,경상남도
2018-09-29,18.3,83.5,경상남도
2018-09-30,20.4,57.6,경상남도
2018-10-01,17.2,62.0,경상남도
2018-10-02,15.6,73.5,경상남도
2018-10-03,14.7,77.5,경상남도
2018-10-04,17.2,78.0,경상남도
2018-10-05,18.6,93.6,경상남도
2018-10-06,20.4,87.4,경상남도
2018-10-07,17.6,82.6,경상남도
2018-10-08,14.9,71.4,경상남도
2018-10-09,14.4,83.9,경상남도
2018-10-10,14.5,72.6,경상남도
2018-10-11,10.7,68.3,경상남도
2018-10-12,9.4,73.9,경상남도
2018-10-13,11.1,80.8,경상남도
2018-10-14,13.3,82.3,경상남도
2018-10-15,14.1,77.6,경상남도
2018-10-16,12.0,87.0,경상남도
2018-10-17,12.6,82.9,경상남도
2018-10-18,12.5,70.3,경상남도
2018-10-19,11.7,74.0,경상남도
2018-10-20,10.5,77.6,경상남도
2018-10-21,9.8,78.3,경상남도
2018-10-22,12.1,83.6,경상남도
2018-10-23,14.0,80.0,경상남도
2018-10-24,11.5,76.6,경상남도
2018-10-25,10.6,76.8,경상남도
2018-10-26,12.4,86.3,경상남도
2018-10-27,11.7,61.4,경상남도
2018-10-28,11.5,69.3,경상남도
2018-10-29,11.1,72.5,경상남도
2018-10-30,8.1,69.9,경상남도
2018-10-31,8.0,73.9,경상남도
2018-11-01,7.2,73.8,경상남도
2018-11-02,7.2,70.9,경상남도
2018-11-03,7.8,73.6,경상남도
2018-11-04,9.2,75.0,경상남도
2018-11-05,9.4,75.1,경상남도
2018-11-06,10.8,78.4,경상남도
2018-11-07,12.3,88.5,경상남도
2018-11-08,14.7,92.3,경상남도
2018-11-09,12.3,76.4,경상남도
2018-11-10,9.3,78.5,경상남도
2018-11-11,9.6,84.8,경상남도
2018-11-12,11.0,77.0,경상남도
2018-11-13,9.5,82.4,경상남도
2018-11-14,8.5,79.4,경상남도
2018-11-15,8.2,81.8,경상남도
2018-11-16,8.2,92.6,경상남도
2018-11-17,8.0,72.3,경상남도
2018-11-18,5.5,76.4,경상남도
2018-11-19,6.2,70.1,경상남도
2018-11-20,5.4,64.9,경상남도
2018-11-21,5.7,69.8,경상남도
2018-11-22,5.4,50.6,경상남도
2018-11-23,1.9,65.1,경상남도
2018-11-24,1.5,85.4,경상남도
2018-11-25,3.4,94.1,경상남도
2018-11-26,4.6,88.6,경상남도
2018-11-27,5.3,86.5,경상남도
2018-11-28,4.9,65.4,경상남도
2018-11-29,4.1,62.8,경상남도
2018-11-30,5.5,69.3,경상남도
2018-12-01,5.3,69.8,경상남도
2018-12-02,8.1,80.1,경상남도
2018-12-03,12.3,94.5,경상남도
2018-12-04,13.1,79.0,경상남도
2018-12-05,6.8,55.4,경상남도
2018-12-06,5.9,77.4,경상남도
2018-12-07,0.7,39.5,경상남도
2018-12-08,-2.7,56.4,경상남도
2018-12-09,-2.7,52.9,경상남도
2018-12-10,-2.0,52.6,경상남도
2018-12-11,1.0,84.3,경상남도
2018-12-12,0.3,70.9,경상남도
2018-12-13,0.6,63.9,경상남도
2018-12-14,-1.8,63.6,경상남도
2018-12-15,-2.3,61.0,경상남도
2018-12-16,-1.0,84.0,경상남도
2018-12-17,2.7,71.1,경상남도
2018-12-18,1.7,69.0,경상남도
2018-12-19,4.2,71.5,경상남도
2018-12-20,3.9,79.8,경상남도
2018-12-21,3.8,81.4,경상남도
2018-12-22,6.4,76.3,경상남도
2018-12-23,7.3,57.4,경상남도
2018-12-24,0.0,59.1,경상남도
2018-12-25,0.7,57.0,경상남도
2018-12-26,4.6,47.3,경상남도
2018-12-27,-0.1,22.8,경상남도
2018-12-28,-4.2,39.9,경상남도
2018-12-29,-4.6,50.6,경상남도
2018-12-30,-3.7,51.3,경상남도
2018-12-31,-1.7,46.9,경상남도
2018-01-01,1.0,58.9,전라북도
2018-01-02,0.7,74.6,전라북도
2018-01-03,-1.7,57.9,전라북도
2018-01-04,-2.1,59.3,전라북도
2018-01-05,-0.2,64.1,전라북도
2018-01-06,-0.1,69.1,전라북도
2018-01-07,0.1,73.8,전라북도
2018-01-08,1.7,89.5,전라북도
2018-01-09,-1.1,89.1,전라북도
2018-01-10,-4.3,84.0,전라북도
2018-01-11,-7.9,71.8,전라북도
2018-01-12,-8.1,67.3,전라북도
2018-01-13,-1.2,69.1,전라북도
2018-01-14,2.4,68.4,전라북도
2018-01-15,5.6,80.4,전라북도
2018-01-16,4.9,86.5,전라북도
2018-01-17,4.7,93.8,전라북도
2018-01-18,4.4,85.5,전라북도
2018-01-19,0.7,72.1,전라북도
2018-01-20,1.7,73.9,전라북도
2018-01-21,1.8,73.1,전라북도
2018-01-22,4.1,65.9,전라북도
2018-01-23,-5.6,53.1,전라북도
2018-01-24,-10.2,47.0,전라북도
2018-01-25,-9.6,50.0,전라북도
2018-01-26,-10.1,54.9,전라북도
2018-01-27,-7.3,49.0,전라북도
2018-01-28,-2.7,47.0,전라북도
2018-01-29,-5.1,50.4,전라북도
2018-01-30,-4.1,55.1,전라북도
2018-01-31,-0.1,60.0,전라북도
2018-02-01,-1.4,49.5,전라북도
2018-02-02,-2.1,50.5,전라북도
2018-02-03,-4.2,55.4,전라북도
2018-02-04,-6.7,48.8,전라북도
2018-02-05,-6.2,49.9,전라북도
2018-02-06,-6.9,51.4,전라북도
2018-02-07,-5.8,54.6,전라북도
2018-02-08,-2.0,46.1,전라북도
2018-02-09,3.1,53.1,전라북도
2018-02-10,0.7,60.4,전라북도
2018-02-11,-3.0,74.1,전라북도
2018-02-12,-4.0,81.5,전라북도
2018-02-13,0.0,64.0,전라북도
2018-02-14,5.7,70.5,전라북도
2018-02-15,1.2,54.3,전라북도
2018-02-16,0.6,58.8,전라북도
2018-02-17,-0.3,41.6,전라북도
2018-02-18,1.5,31.5,전라북도
2018-02-19,4.0,49.4,전라북도
2018-02-20,2.7,56.3,전라북도
2018-02-21,0.7,34.5,전라북도
2018-02-22,0.8,48.9,전라북도
2018-02-23,6.6,62.1,전라북도
2018-02-24,5.0,64.9,전라북도
2018-02-25,3.4,49.1,전라북도
2018-02-26,3.9,45.4,전라북도
2018-02-27,7.8,40.9,전라북도
2018-02-28,6.4,74.6,전라북도
2018-03-01,1.6,75.3,전라북도
2018-03-02,1.3,55.4,전라북도
2018-03-03,9.7,50.8,전라북도
2018-03-04,15.8,74.4,전라북도
2018-03-05,8.4,87.5,전라북도
2018-03-06,6.3,70.0,전라북도
2018-03-07,7.1,69.9,전라북도
2018-03-08,2.8,94.9,전라북도
2018-03-09,3.1,80.9,전라북도
2018-03-10,4.4,76.5,전라북도
2018-03-11,6.9,73.0,전라북도
2018-03-12,8.9,67.1,전라북도
2018-03-13,15.0,55.9,전라북도
2018-03-14,17.3,59.9,전라북도
2018-03-15,12.8,96.1,전라북도
2018-03-16,8.1,77.0,전라북도
2018-03-17,7.7,72.0,전라북도
2018-03-18,8.5,88.4,전라북도
2018-03-19,10.9,91.5,전라북도
2018-03-20,8.0,49.6,전라북도
2018-03-21,1.6,95.4,전라북도
2018-03-22,4.6,76.8,전라북도
2018-03-23,6.1,71.4,전라북도
2018-03-24,8.2,71.6,전라북도
2018-03-25,9.6,83.3,전라북도
2018-03-26,11.4,76.5,전라북도
2018-03-27,13.8,68.1,전라북도
2018-03-28,14.9,70.4,전라북도
2018-03-29,15.0,80.9,전라북도
2018-03-30,14.8,77.4,전라북도
2018-03-31,15.8,60.1,전라북도
2018-04-01,16.9,71.1,전라북도
2018-04-02,18.5,73.4,전라북도
2018-04-03,19.1,74.1,전라북도
2018-04-04,14.1,95.3,전라북도
2018-04-05,11.2,95.5,전라북도
2018-04-06,7.4,83.3,전라북도
2018-04-07,5.0,57.1,전라북도
2018-04-08,8.7,63.1,전라북도
2018-04-09,12.5,58.1,전라북도
2018-04-10,18.6,49.4,전라북도
2018-04-11,14.7,67.9,전라북도
2018-04-12,12.5,50.6,전라북도
2018-04-13,14.3,45.8,전라북도
2018-04-14,9.0,93.1,전라북도
2018-04-15,8.8,78.9,전라북도
2018-04-16,10.3,68.3,전라북도
2018-04-17,13.2,62.3,전라북도
2018-04-18,12.1,60.6,전라북도
2018-04-19,14.2,50.3,전라북도
2018-04-20,17.8,56.4,전라북도
2018-04-21,18.6,61.1,전라북도
2018-04-22,19.1,84.1,전라북도
2018-04-23,14.5,98.0,전라북도
2018-04-24,13.3,91.9,전라북도
2018-04-25,14.9,58.0,전라북도
2018-04-26,14.6,61.3,전라북도
2018-04-27,14.7,68.4,전라북도
2018-04-28,15.3,63.8,전라북도
2018-04-29,16.3,57.5,전라북도
2018-04-30,20.3,72.3,전라북도
2018-05-01,21.4,77.1,전라북도
2018-05-02,16.2,93.3,전라북도
2018-05-03,11.6,75.8,전라북도
2018-05-04,14.0,54.6,전라북도
2018-05-05,19.2,46.0,전라북도
2018-05-06,16.8,98.3,전라북도
2018-05-07,17.7,94.0,전라북도
2018-05-08,17.6,69.9,전라북도
2018-05-09,15.5,70.8,전라북도
2018-05-10,15.3,81.9,전라북도
2018-05-11,17.0,63.6,전라북도
2018-05-12,17.5,90.1,전라북도
2018-05-13,15.6,94.1,전라북도
2018-05-14,20.1,78.6,전라북도
2018-05-15,24.3,73.4,전라북도
2018-05-16,25.6,88.9,전라북도
2018-05-17,25.8,86.9,전라북도
2018-05-18,19.3,99.0,전라북도
2018-05-19,18.7,76.6,전라북도
2018-05-20,18.0,52.8,전라북도
2018-05-21,18.5,68.3,전라북도
2018-05-22,18.9,82.1,전라북도
2018-05-23,17.5,78.5,전라북도
2018-05-24,18.7,63.4,전라북도
2018-05-25,20.1,57.9,전라북도
2018-05-26,21.2,66.1,전라북도
2018-05-27,20.6,63.5,전라북도
2018-05-28,21.6,69.0,전라북도
2018-05-29,22.3,82.9,전라북도
2018-05-30,20.3,95.4,전라북도
2018-05-31,19.4,79.4,전라북도
2018-06-01,22.6,69.4,전라북도
2018-06-02,23.7,59.5,전라북도
2018-06-03,23.4,58.5,전라북도
2018-06-04,22.7,62.9,전라북도
2018-06-05,22.9,73.5,전라북도
2018-06-06,22.7,84.0,전라북도
2018-06-07,22.5,87.4,전라북도
2018-06-08,21.0,88.1,전라북도
2018-06-09,22.5,84.3,전라북도
2018-06-10,22.6,74.1,전라북도
2018-06-11,20.0,93.4,전라북도
2018-06-12,20.2,89.1,전라북도
2018-06-13,22.4,81.6,전라북도
2018-06-14,23.4,76.6,전라북도
2018-06-15,23.0,66.5,전라북도
2018-06-16,22.1,71.9,전라북도
2018-06-17,22.4,83.8,전라북도
2018-06-18,24.1,71.0,전라북도
2018-06-19,21.1,92.0,전라북도
2018-06-20,22.1,86.4,전라북도
2018-06-21,22.5,81.5,전라북도
2018-06-22,24.3,66.4,전라북도
2018-06-23,23.6,71.8,전라북도
2018-06-24,24.8,74.0,전라북도
2018-06-25,26.1,63.5,전라북도
2018-06-26,25.7,90.9,전라북도
2018-06-27,25.2,93.9,전라북도
2018-06-28,23.9,95.8,전라북도
2018-06-29,25.2,91.1,전라북도
2018-06-30,24.1,92.0,전라북도
2018-07-01,22.2,97.4,전라북도
2018-07-02,23.7,99.0,전라북도
2018-07-03,26.3,86.6,전라북도
2018-07-04,25.9,92.4,전라북도
2018-07-05,25.4,91.8,전라북도
2018-07-06,22.8,96.8,전라북도
2018-07-07,24.4,76.5,전라북도
2018-07-08,24.3,78.6,전라북도
2018-07-09,22.8,94.9,전라북도
2018-07-10,27.5,85.3,전라북도
2018-07-11,28.8,83.4,전라북도
2018-07-12,28.2,87.6,전라북도
2018-07-13,28.1,88.3,전라북도
2018-07-14,28.3,86.9,전라북도
2018-07-15,28.9,80.9,전라북도
2018-07-16,28.2,81.4,전라북도
2018-07-17,28.6,77.9,전라북도
2018-07-18,28.7,78.9,전라북도
2018-07-19,28.5,80.4,전라북도
2018-07-20,29.5,82.0,전라북도
2018-07-21,29.8,85.4,전라북도
2018-07-22,30.6,75.9,전라북도
2018-07-23,30.5,74.1,전라북도
2018-07-24,30.6,79.0,전라북도
2018-07-25,29.9,84.5,전라북도
2018-07-26,30.0,80.4,전라북도
2018-07-27,30.1,82.9,전라북도
2018-07-28,29.0,90.0,전라북도
2018-07-29,30.2,76.3,전라북도
2018-07-30,30.5,70.8,전라북도
2018-07-31,30.8,71.1,전라북도
2018-08-01,32.0,69.1,전라북도
2018-08-02,32.1,71.5,전라북도
2018-08-03,31.9,67.1,전라북도
2018-08-04,29.9,82.4,전라북도
2018-08-05,29.4,86.0,전라북도
2018-08-06,30.2,83.5,전라북도
2018-08-07,30.3,85.3,전라북도
2018-08-08,30.4,83.0,전라북도
2018-08-09,29.9,82.4,전라북도
2018-08-10,29.7,86.0,전라북도
2018-08-11,29.6,81.8,전라북도
2018-08-12,30.2,75.4,전라북도
2018-08-13,31.9,72.1,전라북도
2018-08-14,31.4,72.8,전라북도
2018-08-15,30.9,72.6,전라북도
2018-08-16,29.8,74.9,전라북도
2018-08-17,27.9,56.6,전라북도
2018-08-18,26.2,61.4,전라북도
2018-08-19,27.1,73.8,전라북도
2018-08-20,28.6,69.9,전라북도
2018-08-21,28.1,77.0,전라북도
2018-08-22,31.1,68.4,전라북도
2018-08-23,28.1,81.8,전라북도
2018-08-24,24.9,97.4,전라북도
2018-08-25,24.8,89.1,전라북도
2018-08-26,22.0,98.8,전라북도
2018-08-27,24.0,99.0,전라북도
2018-08-28,26.9,95.4,전라북도
2018-08-29,28.1,85.8,전라북도
2018-08-30,25.9,98.4,전라북도
2018-08-31,23.1,98.5,전라북도
2018-09-01,25.7,78.3,전라북도
2018-09-02,24.1,83.9,전라북도
2018-09-03,25.9,92.3,전라북도
2018-09-04,24.1,88.1,전라북도
2018-09-05,23.8,79.5,전라북도
2018-09-06,23.6,84.4,전라북도
2018-09-07,21.8,86.5,전라북도
2018-09-08,20.7,74.9,전라북도
2018-09-09,21.1,77.1,전라북도
2018-09-10,22.3,69.8,전라북도
2018-09-11,20.5,68.8,전라북도
2018-09-12,22.3,74.5,전라북도
2018-09-13,22.6,92.8,전라북도
2018-09-14,23.7,90.8,전라북도
2018-09-15,23.8,97.1,전라북도
2018-09-16,23.2,93.0,전라북도
2018-09-17,22.2,85.3,전라북도
2018-09-18,21.8,77.6,전라북도
2018-09-19,21.9,75.9,전라북도
2018-09-20,21.5,96.9,전라북도
2018-09-21,20.2,98.3,전라북도
2018-09-22,21.5,79.5,전라북도
2018-09-23,20.5,77.9,전라북도
2018-09-24,17.7,72.0,전라북도
2018-09-25,17.7,69.4,전라북도
2018-09-26,19.5,70.6,전라북도
2018-09-27,19.1,69.8,전라북도
2018-09-28,19.0,77.3,전라북도
2018-09-29,20.7,76.9,전라북도
2018-09-30,18.9,70.0,전라북도
2018-10-01,16.1,80.0,전라북도
2018-10-02,16.3,79.1,전라북도
2018-10-03,16.7,76.9,전라북도
2018-10-04,19.4,70.3,전라북도
2018-10-05,17.6,99.0,전라북도
2018-10-06,18.5,98.1,전라북도
2018-10-07,17.8,80.5,전라북도
2018-10-08,14.9,76.0,전라북도
2018-10-09,15.9,72.0,전라북도
2018-10-10,14.2,71.4,전라북도
2018-10-11,11.3,67.6,전라북도
2018-10-12,11.4,72.3,전라북도
2018-10-13,12.5,74.5,전라북도
2018-10-14,13.9,73.5,전라북도
2018-10-15,15.3,82.3,전라북도
2018-10-16,14.2,85.8,전라북도
2018-10-17,13.6,75.0,전라북도
2018-10-18,12.2,72.8,전라북도
2018-10-19,12.6,74.4,전라북도
2018-10-20,13.2,72.5,전라북도
2018-10-21,13.4,70.0,전라북도
2018-10-22,14.4,70.0,전라북도
2018-10-23,14.1,87.8,전라북도
2018-10-24,13.4,78.6,전라북도
2018-10-25,14.5,71.3,전라북도
2018-10-26,12.9,92.5,전라북도
2018-10-27,10.9,75.6,전라북도
2018-10-28,12.2,82.0,전라북도
2018-10-29,10.7,86.3,전라북도
2018-10-30,8.3,72.4,전라북도
2018-10-31,8.3,80.6,전라북도
2018-11-01,8.6,76.5,전라북도
2018-11-02,10.7,74.3,전라북도
2018-11-03,11.3,73.0,전라북도
2018-11-04,11.3,75.6,전라북도
2018-11-05,11.7,81.4,전라북도
2018-11-06,12.5,84.0,전라북도
2018-11-07,12.6,98.4,전라북도
2018-11-08,14.7,98.5,전라북도
2018-11-09,12.5,85.1,전라북도
2018-11-10,12.5,85.9,전라북도
2018-11-11,10.8,96.6,전라북도
2018-11-12,9.8,70.0,전라북도
2018-11-13,8.8,77.0,전라북도
2018-11-14,9.2,80.5,전라북도
2018-11-15,10.7,75.8,전라북도
2018-11-16,9.8,85.8,전라북도
2018-11-17,7.6,67.3,전라북도
2018-11-18,6.5,71.5,전라북도
2018-11-19,8.7,67.5,전라북도
2018-11-20,7.6,54.9,전라북도
2018-11-21,7.2,64.4,전라북도
2018-11-22,4.5,62.9,전라북도
2018-11-23,4.1,57.0,전라북도
2018-11-24,7.1,83.3,전라북도
2018-11-25,7.7,87.4,전라북도
2018-11-26,7.9,77.3,전라북도
2018-11-27,10.2,82.6,전라북도
2018-11-28,6.6,50.1,전라북도
2018-11-29,6.6,54.1,전라북도
2018-11-30,6.4,67.9,전라북도
2018-12-01,6.5,72.3,전라북도
2018-12-02,12.1,68.1,전라북도
2018-12-03,15.4,96.4,전라북도
2018-12-04,9.9,88.6,전라북도
2018-12-05,2.6,60.8,전라북도
2018-12-06,2.9,88.4,전라북도
2018-12-07,-2.7,56.8,전라북도
2018-12-08,-4.3,55.5,전라북도
2018-12-09,-4.2,46.9,전라북도
2018-12-10,-1.6,45.1,전라북도
2018-12-11,-0.2,82.5,전라북도
2018-12-12,0.0,71.1,전라북도
2018-12-13,1.0,72.8,전라북도
2018-12-14,-1.0,61.3,전라북도
